Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Mali,MLI,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,21946.6069636029,23516.9691234302,22878.3130866521,25415.5566867731,27424.5765646694,25529.6813337717,26459.0770929988,30317.2443175543,33382.2677499267,32421.9179752262,31823.4363934505,38096.8360735119,35638.8869457406
Malta,MLT,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.3,0.2,0.2,0,0,0.1,0.1,0.2,0.2,0.3,0.4,0.1,0.1
Malta,MLT,"Population, total",SP.POP.TOTL,414508,416268,420028,424810,433481,444220,454505,467106,483903,503912,515490,518150,531113
Malta,MLT,Population growth (annual %),SP.POP.GROW,0.49118281065151,0.423700885195294,0.899209211902256,1.13206344183411,2.02059558233422,2.44719692467224,2.28889794467689,2.73472979835887,3.53282607673569,4.05171762437788,2.2716254974907,0.51468710034629,2.47100289980875
Malta,MLT,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,560,560,560,560,560,560,560,560,560,560,560,560,560
Malta,MLT,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,3095.45768964722,3319.39815439151,3514.26515490383,3677.90690791421,3735.23977829545,3764.34426229508,4229.80988911945,4592.83457628576,4858.12079054875,5292.33985502306,5661.96787336674,6315.31279603534,6455.66062185762
Marshall Islands,MHL,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,2.1,..,..,..
Marshall Islands,MHL,"Population, total",SP.POP.TOTL,52044,51907,51419,50681,49796,48800,47709,46529,45285,44007,42706,41367,40077
Marshall Islands,MHL,Population growth (annual %),SP.POP.GROW,0.0480478181120274,-0.263585880501686,-0.944590187330327,-1.44566670550716,-1.76164273882982,-2.0204346660438,-2.26102535172131,-2.50442852271303,-2.70999222878463,-2.86271396531764,-3.00092865880133,-3.18559640580083,-3.16808578519291
Marshall Islands,MHL,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,1659.96369705455,1931.19975525465,1859.11733247641,1934.24103064714,1713.00865264234,1554.94897871782,1565.76575722696,1615.00401327323,1722.93528854073,1767.072710621,1795.76459566714,1947.78918383313,1960.35240077424
Mauritania,MRT,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,11.7,..,..,..,..,10.2,..,..,..
Mauritania,MRT,"Population, total",SP.POP.TOTL,3390965,3502811,3619034,3734318,3848514,3965959,4086657,4210600,4337685,4467708,4600131,4734874,4875637
Mauritania,MRT,Population growth (annual %),SP.POP.GROW,3.19159403639576,3.24512473547367,3.26413503920642,3.135806545909,3.01218949095495,3.00605924056849,2.99795842489143,2.98778789331469,2.97356403059489,2.95347297852629,2.92092559048913,2.88703345850902,2.92956466448208
Mauritania,MRT,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,92,92,92,92,92,92,92,92,92,92,92,92,92
Mauritania,MRT,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,8113.17670740212,9324.24232310496,9421.52514098225,9877.13865958834,10490.3315563853,9630.5437837507,10095.1225574156,10986.7034093005,11818.7480619272,11568.2533399824,9135.84773751062,9177.71195973013,10246.5017455553
Mauritius,MUS,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,1.1,..,..,..,..,0.5,..,..,..,..,..
Mauritius,MUS,"Population, total",SP.POP.TOTL,1250400,1252404,1255882,1258927,1261208,1262879,1263747,1264887,1265577,1265985,1266014,1266334,1262523
Mauritius,MUS,Population growth (annual %),SP.POP.GROW,0.237886692890185,0.160140420765724,0.277321025514609,0.242165626741126,0.181022097854624,0.132404330287967,0.0687082325715694,0.0901672663767558,0.0545354541381391,0.0322330642925213,0.00229068020969373,0.0252729878913446,-0.301401216835277
Mauritius,MUS,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041
Mauritius,MUS,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,9728.80078377082,10664.4944032313,10744.1335242686,11216.8008505428,11391.3773497683,10021.2386118827,9097.92397674769,9649.27816772402,10084.7937562021,10369.5553585271,8841.27075039868,10314.0506722115,11405.7940473759
Mexico,MEX,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,8.4,..,7.3,..,7.2,..,4.4,..,3.9,..,4.3,..,2.3
Mexico,MEX,"Population, total",SP.POP.TOTL,113623895,115243504,116818208,118343573,119784261,121072306,122251351,123400057,124573711,125762982,126799054,127648148,128613117
Mexico,MEX,Population growth (annual %),SP.POP.GROW,1.43974472572946,1.41534883852036,1.35716327923769,1.29730808025224,1.21002702971431,1.06956376155677,0.969124204799117,0.935239396499786,0.9466023549862,0.950144329831411,0.820454117563552,0.66740537533078,0.753116988604166
Mexico,MEX,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,758,758,758,758,758,758,758,758,758,758,758,758,758
Mexico,MEX,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2702.61165204772,2848.70077003105,2992.28916099077,2893.13437410825,2896.73082002714,2853.07643587028,2979.60119184048,3279.10779039285,3566.58690371125,3572.65918282222,3362.02802120524,3508.22314197664,3710.12451611752
"Micronesia, Fed. Sts.",FSM,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,26.1,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Population, total",SP.POP.TOTL,107540,107698,107890,108121,108396,108716,109075,109481,109909,110282,110916,111624,112114
"Micronesia, Fed. Sts.",FSM,Population growth (annual %),SP.POP.GROW,-0.387012831252087,0.146814250624888,0.178117567546797,0.213878078483849,0.254021760761961,0.294778945170204,0.329674160226437,0.371529920950747,0.390173246703998,0.338797095962346,0.573243642479669,0.636292251926478,0.438013018270765
"Micronesia, Fed. Sts.",FSM,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,2436.79935102421,2941.36224066021,3044.8084324815,3321.04397795719,3289.95758568777,2749.55137054338,2847.08794770479,3453.26727720294,4156.44981956646,4405.33418162155,4375.7788930524,5274.60582195352,5744.29618434435
Moldova,MDA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0.8,0.5,0.5,0.1,0,0.1,0.2,0.1,0,0,0,0.2,0
Moldova,MDA,"Population, total",SP.POP.TOTL,2862354,2860699,2860324,2859558,2857815,2835978,2803186,2755189,2707203,2664224,2635130,2595809,2528654
Moldova,MDA,Population growth (annual %),SP.POP.GROW,-0.0998329740168972,-0.0578362648793712,-0.0131095435392298,-0.0267837694756349,-0.0609720602101012,-0.767049559673864,-1.16302237797705,-1.72705846625605,-1.75700442074845,-1.60031653578231,-1.09803165876287,-1.50342952349937,-2.62110760462091
Moldova,MDA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,450,450,450,450,450,450,450,450,450,450,450,450,450
Moldova,MDA,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,161853.920622244,179363.984221513,165444.651378771,184940.663804718,195693.570738894,170437.101188261,173604.753555915,170663.375247872,188298.315668437,193746.785647412,176891.886538492,223823.363960226,226052.001905201
Monaco,MCO,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Population, total",SP.POP.TOTL,33163,33946,34711,35447,36128,36757,37276,37678,38154,38109,38050,38527,38931
Monaco,MCO,Population growth (annual %),SP.POP.GROW,2.4388102675618,2.33362301181285,2.22856128605207,2.09819835631417,1.90295648042493,1.7260495743784,1.40210042123736,1.07266818197735,1.2554231770143,-0.118012680389237,-0.15493904017385,1.24582098923186,1.04315542231896
Monaco,MCO,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2625.21881402433,3736.04201455077,4328.89001905655,4340.14310544449,4126.23975800524,3838.92126989984,3619.90026383792,3645.96708669551,4107.64288528468,4347.54610314873,4001.25193077703,4517.61578018785,4993.51487463495
Mongolia,MNG,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,3.5,2.2,1.1,..,0.8,..,1.9,..,1.7,..,..,..,0.4
Mongolia,MNG,"Population, total",SP.POP.TOTL,2738622,2786317,2839705,2899011,2963113,3026864,3088856,3148917,3208189,3267673,3327204,3383741,3433748
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,1.74992683110286,1.7265777901103,1.89795214519602,2.06694708057063,2.18707605433318,2.12866951701474,2.02736957640078,1.92577883760149,1.86480192831175,1.8371507310985,1.80542008661223,1.684959051396,1.46704738017187
Mongolia,MNG,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,241,241,241,241,241,241,241,241,241,241,241,241,241
Mongolia,MNG,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,6678.63930800758,7265.51668681954,6552.48071710904,7102.77882895852,7342.17339453427,6421.00307345999,6968.01539365317,7674.2813940676,8673.59128084795,8749.02375172644,7538.53635992191,9317.15520065156,10024.5435616209
Montenegro,MNE,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0,0.4,5.6,5.2,3.9,3.6,3.3,4.6,3.9,2.5,2.2,2.5,..
Montenegro,MNE,"Population, total",SP.POP.TOTL,619428,620345,621418,622587,623744,624651,625353,625982,626438,626753,626590,625053,623591
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,0.183239906425096,0.147930333573243,0.172818849821581,0.187941422115648,0.185665017136334,0.145306599207243,0.11231965238542,0.100532639617139,0.0728190255904537,0.0502716675485305,-0.0260104378320954,-0.245597310506825,-0.234174139002603
Montenegro,MNE,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..
Montenegro,MNE,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,3067.9853515625,3301.98876953125,3164.17724609375,3379.7431640625,3435.40698242188,3146.24780273438,3140.85546875,3296.52661132813,3501.69799804688,3508.09765625,3268.0302734375,3785.93627929688,3463.1376953125
Morocco,MAR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,3.7,..,..,..,..,..,..,..,..,..
Morocco,MAR,"Population, total",SP.POP.TOTL,32467016,32912588,33355241,33787571,34204780,34607588,35023457,35446392,35839760,36210898,36584208,36954442,37329064
Morocco,MAR,Population growth (annual %),SP.POP.GROW,1.35274286216317,1.36305168989377,1.3359712863904,1.28781015302784,1.22723874148544,1.17075639938741,1.19450726277516,1.20034336418867,1.1036421008163,1.03022315933698,1.02565486360782,1.00691847923959,1.00863622672701
Morocco,MAR,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,346,346,346,346,346,346,346,346,346,346,346,346,346
Morocco,MAR,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,496.185839392659,618.17649286789,685.685748199513,686.505672517351,697.142680444123,610.563774706589,441.489734819071,470.93856305196,517.507260258101,519.09255091362,462.433876479921,509.907829475551,578.251663751351
Mozambique,MOZ,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,74.4,..,..,..,..,81.6,..,..,81.4
Mozambique,MOZ,"Population, total",SP.POP.TOTL,22999235,23649039,24337846,25051611,25788475,26547572,27337105,28166393,29018644,29884380,30783688,31707800,32656246
Mozambique,MOZ,Population growth (annual %),SP.POP.GROW,2.67685903538336,2.78615253564474,2.87101074780924,2.89055494992619,2.89895498583923,2.90106067133475,2.93066434696089,2.98845927899068,2.98089902972538,2.9397415898529,2.96490034295304,2.9577768101764,2.9473431712575
Mozambique,MOZ,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032
Mozambique,MOZ,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,1010.53417343401,1213.62898703376,1202.6658960055,1199.09561597055,1293.00042319714,1166.73305547935,1229.19713491328,1272.82241815234,1298.21310327675,1425.98954241668,1490.21683599469,1242.7213439951,1158.05005055976
Myanmar,MMR,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,18.2,..,10.3,..,..,..,..,..
Myanmar,MMR,"Population, total",SP.POP.TOTL,49024382,49419820,49837446,50262658,50681634,51089056,51495696,51894938,52272247,52640713,53016522,53387102,53756787
Myanmar,MMR,Population growth (annual %),SP.POP.GROW,0.745099607969388,0.803379211413432,0.841507088171189,0.849578652965248,0.830118073348831,0.800670952631538,0.792792538685626,0.772302033467657,0.72443284342539,0.702425162747352,0.711376906349628,0.696558038955431,0.690074759264932
Myanmar,MMR,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2091,2091,2091,2091,2091,2091,2091,2091,2091,2091,2091,2091,2091
Myanmar,MMR,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,5418.21633365814,5834.7917675794,5942.64680978673,5346.62131149967,5378.32326241205,4774.10650865775,4395.68776162376,5143.96072323076,5308.60813408705,4731.9210318831,3878.58982993966,4412.8355693052,4349.79908493314
Namibia,NAM,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,22.9,..,..,..,..,..,..,..
Namibia,NAM,"Population, total",SP.POP.TOTL,2109811,2146325,2194654,2252508,2312139,2374300,2439213,2506853,2577327,2650494,2728762,2810548,2889662
Namibia,NAM,Population growth (annual %),SP.POP.GROW,1.54841464345813,1.71587072736176,2.22673258326321,2.60198589808047,2.61288080068243,2.65295870908636,2.69727890929136,2.73527353433315,2.77246337174234,2.79932223646079,2.91019887709682,2.95314556354467,2.77600581415178
Namibia,NAM,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,285,285,285,285,285,285,285,285,285,285,285,285,285
Namibia,NAM,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,4735.92000502092,6444.03642094634,9842.77032731856,8974.51886874433,9230.05440328927,7747.25584993607,8748.15632605428,9656.97976571484,11413.7463016389,10801.7705659635,10709.068810538,14979.099896799,12911.9086441381
Nauru,NRU,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,9.7,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Population, total",SP.POP.TOTL,10043,10098,10267,10517,10742,10954,11150,11324,11477,11587,11643,11709,11801
Nauru,NRU,Population growth (annual %),SP.POP.GROW,0.269206005345923,0.546151002552194,1.65974838801037,2.40581272210636,2.11682959453762,1.95433948782621,1.77348115445981,1.54848693435255,1.34206654488781,0.953874731639391,0.482136103995375,0.565263581170869,0.782649677702407
Nauru,NRU,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,585.278491984574,785.518656222132,788.202937148377,803.269595420477,821.455224911731,875.543635474862,877.256454696737,1034.28374906846,1179.19843190389,1203.14294706401,1154.21517578318,1252.75076731986,1385.91066274851
Nepal,NPL,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,21.5,..,..,..,..,..,..,..,..,..,..,..,2.4
Nepal,NPL,"Population, total",SP.POP.TOTL,27341952,27464494,27534915,27589996,27672370,27823629,27955462,28011258,28079689,28414064,28966574,29475010,29715436
Nepal,NPL,Population growth (annual %),SP.POP.GROW,0.619710468212554,0.447181720951167,0.256079255262795,0.199840751964584,0.298119921280857,0.545118124856758,0.472697719209503,0.199389989212823,0.244000280298262,1.18377302604311,1.92583106605859,1.74002411752275,0.81238557412485
Nepal,NPL,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
Nepal,NPL,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,51305.7338533973,54701.7728030611,50473.9442002689,52602.2860520766,53457.2234864322,45793.8135434697,46808.5291492503,49513.6817346384,53955.0770024266,53554.9007491475,53467.9277413737,60141.9880911492,59123.318556487
Netherlands,NLD,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0,0.1,..
Netherlands,NLD,"Population, total",SP.POP.TOTL,16615394,16693074,16754962,16804432,16865008,16939923,17030314,17131296,17231624,17344874,17441500,17533044,17700982
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,0.512923100553586,0.466428782200821,0.370055034770235,0.294820793441482,0.359828172726548,0.443220089035769,0.532178879608489,0.591203366164118,0.583933408920832,0.65507157480522,0.55554079025497,0.523490508168757,0.953278922854537
Netherlands,NLD,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,778,778,778,778,778,778,778,778,778,778,778,778,778
Netherlands,NLD,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,35798.9084757829,38835.9401851385,35559.5672006157,36671.1566752621,37816.9558599295,30858.7237060533,30782.8544433514,32354.7102832901,34902.8968780031,33411.3358835672,33270.330597637,35311.5543551452,33516.363085906
New Caledonia,NCL,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Population, total",SP.POP.TOTL,261582,266543,271633,276822,281224,283168,283423,283546,283541,283606,284176,285214,287123
New Caledonia,NCL,Population growth (annual %),SP.POP.GROW,1.66994351621015,1.8787771558269,1.89163090783472,1.89228098410746,1.57768044469833,0.688885628400534,0.0900120253294113,0.0433886162840042,-0.00176339785610822,0.0229217470195887,0.200781353226217,0.364601116942216,0.66709196832953
New Caledonia,NCL,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,33761.9009639947,38431.7766788499,40053.6991536369,43000.4646849189,44618.266973847,38665.3723018158,40113.7195382428,42950.3841711138,43257.0769238879,42855.831861632,41997.7830324279,49950.4251691316,49099.7090423358
New Zealand,NZL,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Population, total",SP.POP.TOTL,4350700,4384000,4408100,4442100,4516500,4609400,4714100,4813600,4900600,4970300,5072400,5084600,5081700
New Zealand,NZL,Population growth (annual %),SP.POP.GROW,1.1117260560215,0.762479795105218,0.548220797298334,0.768347998194806,1.66101200071152,2.0360339086492,2.24603210015584,2.08872272281936,1.79124016759035,1.41225538599445,2.03338779187545,0.240228529431089,-0.0570512394609476
New Zealand,NZL,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732
New Zealand,NZL,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,1526.56706951408,1679.71192084633,1784.69836017555,1835.43996363715,1958.37047579547,2074.45620634731,2131.68704828322,2182.61380995674,2035.16549390507,1958.62051528095,1938.44704754382,2138.38588469449,2322.89053964583
Nicaragua,NIC,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,6.6,..,..,..,..,..,..,..,..
Nicaragua,NIC,"Population, total",SP.POP.TOTL,5737450,5819051,5901287,5983845,6066492,6149417,6232666,6316231,6400080,6483657,6565267,6644741,6730654
Nicaragua,NIC,Population growth (annual %),SP.POP.GROW,1.41916789623706,1.41223292768918,1.40332726881517,1.3892875213501,1.37171758610881,1.35767667855894,1.34468900607336,1.33184988677682,1.31878207820366,1.29742127419157,1.25084741191992,1.20325375827905,1.28466010240759
Nicaragua,NIC,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,2280,2280,2280,2280,2280,2280,2280,2280,2280,2280,2280,2280,2280
Nicaragua,NIC,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,474.425692340831,510.75956176268,528.510104469655,552.103334363117,565.30989731175,485.662574175279,502.706475406446,521.804130023434,578.568035680892,561.691304349698,579.512495758236,608.722439593808,609.745147574878
Niger,NER,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,68.8,..,..,60.3,..,..,..,59,..,..,60.5,..
Niger,NER,"Population, total",SP.POP.TOTL,16548835,17176283,17836769,18519898,19215909,19939498,20685753,21435446,22188069,22947757,23717613,24502140,25311973
Niger,NER,Population growth (annual %),SP.POP.GROW,3.72535077368531,3.72138303234104,3.77324639644684,3.75837207594511,3.6892808045974,3.69640590007582,3.67426137513091,3.56007044831691,3.45088050525461,3.36654855482346,3.29977391625444,3.25425239869281,3.25170642220024
Niger,NER,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,151,151,151,151,151,151,151,151,151,151,151,151,151
Niger,NER,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2202.25672957344,2418.41316975875,2633.19734671361,2872.79083379398,3088.72131316169,2585.73360671797,2070.4127339595,1876.34027111773,2057.87944554011,3189.81286498516,2797.18458068686,2787.48779224428,2899.16047470324
Nigeria,NGA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,38.5,..,37.4,..,..,35.8,..,..,34.2,..,..,..,41.8
Nigeria,NGA,"Population, total",SP.POP.TOTL,166642886,171379598,176200625,181049443,185896915,190671878,195443700,200254579,204938755,209485641,213996181,218529286,223150896
Nigeria,NGA,Population growth (annual %),SP.POP.GROW,2.795149361277,2.80278519998649,2.77422930277333,2.71468991073627,2.64221399374699,2.53617348598208,2.47183239057048,2.43170936923065,2.31217263003389,2.1944019229433,2.13029714344341,2.09618685225463,2.09281687128387
Nigeria,NGA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150,1150
Nigeria,NGA,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,4833.36586759968,5416.86672931659,5049.8265386157,5626.26115664893,5925.38592218015,5262.68671928674,5598.48622617967,5955.2973863451,6713.98925398989,6718.85826635458,6659.59651070776,7620.80296977508,7606.2375253797
North Macedonia,MKD,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,12.8,10.9,9.1,7.4,6.4,7,5.7,5.6,4.3,3.9,..,..,..
North Macedonia,MKD,"Population, total",SP.POP.TOTL,1946298,1937398,1929821,1922716,1917557,1912430,1906313,1898657,1889051,1876262,1856124,1837114,1831712
North Macedonia,MKD,Population growth (annual %),SP.POP.GROW,-0.63937448291812,-0.458327097678151,-0.391858319665176,-0.368848270904885,-0.268678976911211,-0.267729528193655,-0.320367473371963,-0.40242158713311,-0.507220756968942,-0.679308688552216,-1.07910572041332,-1.02945804668594,-0.294481335654044
North Macedonia,MKD,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,619,619,619,619,619,619,619,619,619,619,619,619,619
North Macedonia,MKD,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,14771.4037455399,13598.7166094613,14013.6003306158,14632.8518897608,15945.417608954,17665.1007493109,24225.474169342,31225.6049960968,26509.3628379893,24496.6652122421,18220.8382427201,19455.50139424,23785.754590043
Northern Mariana Islands,MNP,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Population, total",SP.POP.TOTL,54091,53608,53234,52758,52178,51514,50773,49959,49077,48129,47528,46979,46078
